músculo | мышца | Me duele el músculo después del entrenamiento. (У меня болит мышца после тренировки.)
gasto | расход / трата | Redujo sus gastos mensuales cambiando de compañía telefónica. (Она сократила ежемесячные расходы, сменив телефонного оператора.)
ahorros | сбережения | Tiene suficientes ahorros para vivir seis meses sin trabajar. (У него достаточно сбережений, чтобы прожить шесть месяцев без работы.)
ganancias | доходы / прибыль | Las ganancias de la empresa aumentaron un diez por ciento. (Прибыль компании выросла на десять процентов.)
pérdidas | убытки / потери | La empresa tuvo pérdidas por tercer año consecutivo. (Компания терпит убытки третий год подряд.)
moneda extranjera | иностранная валюта | Cambió moneda extranjera en el aeropuerto. (Она обменяла иностранную валюту в аэропорту.)
crisis financiera | финансовый кризис | La crisis financiera de 2008 afectó a millones de personas. (Финансовый кризис 2008 года затронул миллионы людей.)
prestar dinero | одалживать деньги | Le prestó dinero a su amigo para que pudiera pagar el alquiler. (Он одолжил другу деньги, чтобы тот мог заплатить за аренду.)
pagar a plazos | платить в рассрочку | Pagó el coche a plazos durante cuatro años. (Она платила за машину в рассрочку четыре года.)
hacer una transferencia | сделать перевод | Hizo una transferencia para pagar la factura del proveedor. (Он сделал перевод, чтобы оплатить счёт поставщика.)
bolsa | фондовая биржа | La bolsa bajó un dos por ciento tras el anuncio. (Биржа упала на два процента после объявления.)
subir la bolsa | биржа растёт | La bolsa subió con fuerza después de los buenos datos de empleo. (Биржа резко выросла после хороших данных о занятости.)
acción | акция | Compró acciones de varias empresas tecnológicas. (Она купила акции нескольких технологических компаний.)
accionista | акционер | Es accionista mayoritario de la empresa. (Он мажоритарный акционер компании.)
tipo de interés fijo | фиксированная процентная ставка | Prefirió el tipo de interés fijo para mayor seguridad. (Она предпочла фиксированную ставку для большей надёжности.)
tipo de interés variable | плавающая процентная ставка | El tipo de interés variable le perjudicó cuando subió el euríbor. (Плавающая ставка навредила ему, когда вырос euribor.)
inversión | инвестиция | Hizo una inversión arriesgada en criptomonedas. (Он сделал рискованную инвестицию в криптовалюту.)
invertir en | вкладывать в | Decidió invertir en fondos de inversión de bajo riesgo. (Она решила вложить в низкорисковые инвестиционные фонды.)
pagar impuestos | платить налоги | Todos los ciudadanos deben pagar impuestos según sus ingresos. (Все граждане обязаны платить налоги в соответствии с доходами.)
hacer la declaración de la renta | подавать налоговую декларацию | Hace la declaración de la renta cada año en abril. (Он подаёт налоговую декларацию каждый год в апреле.)
inspector de hacienda | налоговый инспектор | El inspector de hacienda revisó las cuentas de la empresa. (Налоговый инспектор проверил счета компании.)
denunciar el delito fiscal | сообщить о налоговом преступлении | Denunció el delito fiscal al descubrir las irregularidades. (Она сообщила о налоговом преступлении, обнаружив нарушения.)
importación | импорт | La importación de productos asiáticos ha aumentado mucho. (Импорт азиатских товаров значительно вырос.)
exportación | экспорт | Las exportaciones de vino español baten récords cada año. (Экспорт испанского вина бьёт рекорды каждый год.)
importar | импортировать | España importa mucho petróleo del exterior. (Испания импортирует много нефти из-за рубежа.)
exportar | экспортировать | La empresa exporta sus productos a más de veinte países. (Компания экспортирует свои продукты в более чем двадцать стран.)
consumo | потребление | El consumo de energía renovable ha crecido mucho. (Потребление возобновляемой энергии значительно выросло.)
sociedad de consumo | общество потребления | Vivimos en una sociedad de consumo que genera mucho residuo. (Мы живём в обществе потребления, которое производит много отходов.)
comercio justo | справедливая торговля | Compra café de comercio justo para apoyar a los productores. (Она покупает кофе справедливой торговли, чтобы поддержать производителей.)
negociar | вести переговоры | Negoció el precio hasta conseguir un descuento del quince por ciento. (Он вёл переговоры, пока не добился скидки в пятнадцать процентов.)
tener una deuda | иметь долг | Tiene una deuda con el banco que tarda en pagar. (У него долг перед банком, который он медленно выплачивает.)
campaña publicitaria | рекламная кампания | La campaña publicitaria aumentó las ventas un treinta por ciento. (Рекламная кампания увеличила продажи на тридцать процентов.)
lanzamiento de un producto | запуск продукта | El lanzamiento del nuevo modelo fue un gran éxito. (Запуск новой модели имел большой успех.)
estudio de mercado | маркетинговое исследование | Hicieron un estudio de mercado antes de lanzar el producto. (Они провели маркетинговое исследование перед запуском продукта.)
buzoneo | рассылка рекламных материалов по почтовым ящикам | El buzoneo sigue siendo efectivo para negocios locales. (Рассылка рекламы по почтовым ящикам по-прежнему эффективна для местного бизнеса.)
hacer publicidad | рекламировать | Invirtieron mucho en hacer publicidad en redes sociales. (Они вложили много средств в рекламу в социальных сетях.)
estar de promoción | быть по акции | Los televisores están de promoción esta semana con un veinte por ciento de descuento. (Телевизоры на этой неделе по акции со скидкой двадцать процентов.)
accionista | акционер | Los accionistas votaron a favor de la fusión. (Акционеры проголосовали за слияние.)
gestión | управление / менеджмент | Una buena gestión es clave para el éxito de la empresa. (Хорошее управление — ключ к успеху компании.)
plantilla de trabajadores | штат сотрудников | La empresa tiene una plantilla de doscientas personas. (В компании штат из двухсот человек.)
jefe de personal | начальник отдела кадров | El jefe de personal entrevistó a los candidatos. (Начальник отдела кадров проводил собеседования с кандидатами.)
nave industrial | производственный цех / промышленное здание | Alquilaron una nave industrial en el polígono. (Они арендовали промышленное здание в промышленной зоне.)
estar de baja | быть на больничном | Lleva un mes de baja por una operación de rodilla. (Он уже месяц на больничном после операции на колене.)
estar en crisis | переживать кризис | La empresa está en crisis y ha reducido la plantilla. (Компания переживает кризис и сократила штат.)
estar en crecimiento | находиться в стадии роста | El sector tecnológico está en pleno crecimiento. (Технологический сектор находится в стадии активного роста.)
agricultura | сельское хозяйство | La agricultura es uno de los sectores más importantes de la región. (Сельское хозяйство — один из важнейших секторов региона.)
ganadería | животноводство | La ganadería extensiva es habitual en Extremadura. (Экстенсивное животноводство типично для Эстремадуры.)
materia prima | сырьё | El país exporta materias primas y las importa transformadas. (Страна экспортирует сырьё и импортирует готовую продукцию.)
fabricar | производить / изготавливать | La fábrica fabrica piezas para la industria automovilística. (Завод производит детали для автомобильной промышленности.)
recursos naturales | природные ресурсы | El país tiene grandes recursos naturales sin explotar. (В стране огромные неосвоенные природные ресурсы.)
revolución industrial | промышленная революция | La revolución industrial transformó la sociedad en el siglo XIX. (Промышленная революция преобразила общество в XIX веке.)
energía solar | солнечная энергия | Instalaron paneles de energía solar en el tejado. (Они установили солнечные панели на крыше.)
energía nuclear | ядерная энергия | El debate sobre la energía nuclear sigue abierto. (Дебаты об ядерной энергии продолжаются.)
industria textil | текстильная промышленность | La industria textil ha trasladado mucha producción a Asia. (Текстильная промышленность перенесла большую часть производства в Азию.)
carbón | уголь | El uso del carbón ha disminuido por la transición energética. (Использование угля сократилось из-за энергетического перехода.)
petróleo | нефть | El precio del petróleo afecta a toda la economía mundial. (Цена на нефть влияет на всю мировую экономику.)
campesino | крестьянин / земледелец | Los campesinos protestaron por los bajos precios agrícolas. (Крестьяне протестовали против низких цен на сельскохозяйственную продукцию.)
ganado | скот | El ganado pasta libremente en los campos en verano. (Скот свободно пасётся на полях летом.)
finca | поместье / земельный участок | Tiene una finca en Andalucía donde cultiva olivos. (У него поместье в Андалусии, где он выращивает оливки.)
huerto | огород | Cultiva tomates y pimientos en el huerto de casa. (Она выращивает помидоры и перцы на домашнем огороде.)
pescador | рыбак | Los pescadores salieron al mar de madrugada. (Рыбаки вышли в море на рассвете.)
pescado azul | жирная рыба | El pescado azul como el salmón es rico en omega-3. (Жирная рыба, например лосось, богата омега-3.)
pescado blanco | нежирная рыба | El pescado blanco como la merluza es fácil de digerir. (Нежирная рыба, например хек, легко переваривается.)
estudio | исследование / изучение | El estudio demostró que el sueño mejora la memoria. (Исследование показало, что сон улучшает память.)
análisis | анализ | El análisis de los datos tardó varios meses. (Анализ данных занял несколько месяцев.)
invento | изобретение | El invento de la bombilla cambió el mundo. (Изобретение лампочки изменило мир.)
descubrimiento | открытие | El descubrimiento de la penicilina salvó millones de vidas. (Открытие пенициллина спасло миллионы жизней.)
experimento | эксперимент | El experimento confirmó la hipótesis del científico. (Эксперимент подтвердил гипотезу учёного.)
investigación | исследование | La investigación sobre el cáncer avanza cada año. (Исследования рака продвигаются вперёд каждый год.)
investigador | исследователь | La investigadora publicó sus resultados en una revista científica. (Исследователь опубликовала результаты в научном журнале.)
físico | физик | El físico ganó el Premio Nobel por su trabajo sobre partículas. (Физик получил Нобелевскую премию за работу по частицам.)
químico | химик | La química desarrolló un nuevo compuesto en el laboratorio. (Химик разработала новое соединение в лаборатории.)
ley | закон (научный) | La ley de la gravedad fue formulada por Newton. (Закон всемирного тяготения был сформулирован Ньютоном.)
teoría | теория | La teoría de la evolución revolucionó la biología. (Теория эволюции произвела революцию в биологии.)
avance científico | научный прогресс / достижение | Los avances científicos en medicina son cada vez más rápidos. (Научные достижения в медицине происходят всё быстрее.)
nuevas tecnologías | новые технологии | Las nuevas tecnologías han transformado la educación. (Новые технологии преобразили образование.)
analizar | анализировать | Analizaron los resultados con un software especializado. (Они анализировали результаты с помощью специализированного программного обеспечения.)
demostrar una hipótesis | доказать гипотезу | Tardaron diez años en demostrar la hipótesis. (Им понадобилось десять лет, чтобы доказать гипотезу.)
basarse en una investigación | основываться на исследовании | Sus conclusiones se basan en una investigación de cinco años. (Его выводы основываются на пятилетнем исследовании.)
ser objeto de estudio | быть предметом изучения | El comportamiento animal es objeto de estudio de la etología. (Поведение животных является предметом изучения этологии.)
ecología | экология | La ecología estudia las relaciones entre los seres vivos y su entorno. (Экология изучает взаимосвязи между живыми существами и их средой обитания.)
genética | генетика | La genética ha avanzado mucho con el proyecto del genoma humano. (Генетика значительно продвинулась благодаря проекту генома человека.)
biólogo | биолог | La bióloga estudia el comportamiento de las abejas. (Биолог изучает поведение пчёл.)
veterinario | ветеринар | El veterinario revisó al perro y le puso las vacunas. (Ветеринар осмотрел собаку и сделал ей прививки.)
especie | вид (биологический) | Varias especies de aves están en peligro de extinción. (Несколько видов птиц находятся под угрозой исчезновения.)
molécula | молекула | Las moléculas de agua están formadas por hidrógeno y oxígeno. (Молекулы воды состоят из водорода и кислорода.)
neurona | нейрон | El cerebro humano tiene aproximadamente ochenta y seis mil millones de neuronas. (Человеческий мозг содержит около восьмидесяти шести миллиардов нейронов.)
célula | клетка | La célula es la unidad básica de la vida. (Клетка — основная единица жизни.)
virus | вирус | El virus se propagó rápidamente por todo el mundo. (Вирус быстро распространился по всему миру.)
genético | генетический | Las enfermedades genéticas se transmiten de padres a hijos. (Генетические заболевания передаются от родителей к детям.)
ecológico | экологический | Prefiere productos ecológicos para reducir el impacto ambiental. (Она предпочитает экологические продукты, чтобы снизить воздействие на окружающую среду.)
círculo | круг | El área de un círculo se calcula con la fórmula pi por r al cuadrado. (Площадь круга вычисляется по формуле пи на r в квадрате.)
triángulo | треугольник | La suma de los ángulos de un triángulo es siempre ciento ochenta grados. (Сумма углов треугольника всегда равна ста восьмидесяти градусам.)
sumar | складывать | Sumó todos los gastos del mes para hacer el presupuesto. (Она сложила все расходы за месяц, чтобы составить бюджет.)
restar | вычитать | Restó el descuento del precio total. (Он вычел скидку из общей цены.)
multiplicar | умножать | Multiplicó el precio por tres unidades para calcular el total. (Она умножила цену на три единицы, чтобы рассчитать итог.)
dividir | делить | Dividieron el coste entre los cuatro participantes. (Они разделили стоимость на четырёх участников.)
estadística | статистика | La estadística muestra que el paro ha bajado. (Статистика показывает, что безработица снизилась.)
número par | чётное число | El dos, el cuatro y el seis son números pares. (Два, четыре и шесть — чётные числа.)
número impar | нечётное число | El uno, el tres y el cinco son números impares. (Один, три и пять — нечётные числа.)
número decimal | десятичное число | El número pi es un número decimal infinito. (Число пи является бесконечным десятичным числом.)
línea recta | прямая линия | Trazó una línea recta con la regla. (Он провёл прямую линию с помощью линейки.)
línea diagonal | диагональная линия | Dibujó una línea diagonal de una esquina a otra. (Она нарисовала диагональную линию из одного угла в другой.)
ángulo recto | прямой угол | Un ángulo recto mide noventa grados exactos. (Прямой угол равен ровно девяноста градусам.)
calcular un porcentaje | вычислять процент | Calculó el porcentaje de descuento mentalmente. (Она вычислила процент скидки в уме.)
teclado | клавиатура | Se le rompió una tecla del teclado y tuvo que cambiarlo. (У него сломалась клавиша на клавиатуре, и он вынужден был её заменить.)
pantalla | экран | La pantalla del ordenador es demasiado pequeña para trabajar cómodamente. (Экран компьютера слишком маленький для удобной работы.)
ratón | мышь | Se le cayó el ratón y se rompió. (У неё упала мышь и сломалась.)
impresora láser | лазерный принтер | La impresora láser es más rápida que la de tinta. (Лазерный принтер быстрее струйного.)
hacer clic | нажать / кликнуть | Haz clic en el icono para abrir el programa. (Нажми на иконку, чтобы открыть программу.)
abrir un documento | открыть документ | Abrió el documento y empezó a editarlo. (Она открыла документ и начала его редактировать.)
guardar un documento | сохранить документ | Guardó el documento antes de cerrar el programa. (Он сохранил документ перед закрытием программы.)
eliminar un documento | удалить документ | Eliminó los archivos duplicados para liberar espacio. (Она удалила дублирующиеся файлы, чтобы освободить место.)
copiar y pegar | копировать и вставить | Copió el texto y lo pegó en el nuevo documento. (Он скопировал текст и вставил его в новый документ.)
instalar un programa | установить программу | Instaló el programa siguiendo las instrucciones del fabricante. (Она установила программу, следуя инструкциям производителя.)
desinstalar un programa | удалить программу | Desinstalé los programas que no usaba para liberar memoria. (Он удалил программы, которыми не пользовался, чтобы освободить память.)
usuario | пользователь | Creó un nuevo usuario para su hijo en el ordenador. (Она создала нового пользователя для своего ребёнка на компьютере.)
contraseña | пароль | Cambió la contraseña por una más segura. (Он сменил пароль на более надёжный.)
descargar un programa | скачать программу | Se descargó el programa desde la página oficial. (Она скачала программу с официального сайта.)
disco duro | жёсткий диск | El disco duro estaba lleno y no podía guardar más archivos. (Жёсткий диск был заполнен, и он не мог сохранить больше файлов.)
monitor | монитор | Compró un monitor de veintisiete pulgadas para trabajar. (Она купила монитор диагональю двадцать семь дюймов для работы.)
inteligencia artificial | искусственный интеллект | La inteligencia artificial está transformando muchos sectores. (Искусственный интеллект преобразует многие отрасли.)
escritorio | рабочий стол (компьютера) | Tiene el escritorio lleno de iconos y es difícil encontrar algo. (У него рабочий стол заполнен иконками, и трудно что-то найти.)
cursor | курсор | El cursor desapareció de la pantalla y tuvo que reiniciar. (Курсор исчез с экрана, и ей пришлось перезагрузить компьютер.)
hacer doble clic | дважды щёлкнуть | Haz doble clic para abrir el archivo. (Дважды щёлкни, чтобы открыть файл.)
arrastrar | перетаскивать | Arrastró el archivo a la carpeta de destino. (Он перетащил файл в нужную папку.)
cambiar el tamaño de letra | изменить размер шрифта | Cambió el tamaño de letra a doce puntos para imprimir. (Она изменила размер шрифта до двенадцати пунктов для печати.)
maximizar una ventana | развернуть окно | Maximizó la ventana para ver mejor el documento. (Он развернул окно, чтобы лучше видеть документ.)
reiniciar el ordenador | перезагрузить компьютер | Reinició el ordenador después de la actualización. (Она перезагрузила компьютер после обновления.)
bloquearse el ordenador | зависнуть (о компьютере) | Se le bloqueó el ordenador en mitad de la presentación. (Компьютер завис в середине презентации.)
energía | энергия | La energía renovable es el futuro del planeta. (Возобновляемая энергия — будущее планеты.)
electricidad | электричество | Se fue la electricidad durante la tormenta. (Во время грозы отключилось электричество.)
oro | золото | El oro es uno de los metales más valorados del mundo. (Золото — один из самых ценных металлов в мире.)
plata | серебро | La plata conduce muy bien la electricidad. (Серебро очень хорошо проводит электричество.)
hierro | железо | El hierro es el metal más utilizado en la construcción. (Железо — наиболее используемый металл в строительстве.)
orgánico | органический | Los compuestos orgánicos contienen carbono. (Органические соединения содержат углерод.)
inorgánico | неорганический | La sal es un compuesto inorgánico. (Соль — неорганическое соединение.)
símbolo químico | химический символ | El símbolo químico del oxígeno es la O. (Химический символ кислорода — O.)
estado sólido | твёрдое состояние | El hielo es agua en estado sólido. (Лёд — это вода в твёрдом состоянии.)
estado líquido | жидкое состояние | El mercurio es el único metal en estado líquido a temperatura ambiente. (Ртуть — единственный металл в жидком состоянии при комнатной температуре.)
estado gaseoso | газообразное состояние | El vapor de agua es agua en estado gaseoso. (Водяной пар — это вода в газообразном состоянии.)
congelarse | замерзать | El agua se congela a cero grados centígrados. (Вода замерзает при нуле градусов по Цельсию.)
evaporarse | испаряться | El alcohol se evapora rápidamente a temperatura ambiente. (Спирт быстро испаряется при комнатной температуре.)
átomo | атом | El átomo es la unidad más pequeña de un elemento químico. (Атом — наименьшая единица химического элемента.)
aluminio | алюминий | El aluminio es ligero y resistente a la corrosión. (Алюминий лёгкий и устойчивый к коррозии.)
oxígeno | кислород | El oxígeno es esencial para la vida. (Кислород необходим для жизни.)
nitrógeno | азот | El nitrógeno constituye el setenta y ocho por ciento de la atmósfera. (Азот составляет семьдесят восемь процентов атмосферы.)
microscopio | микроскоп | Observó la célula al microscopio. (Она рассмотрела клетку под микроскопом.)
dureza | твёрдость | El diamante tiene la mayor dureza de todos los minerales. (Алмаз имеет наибольшую твёрдость среди всех минералов.)
elasticidad | упругость / эластичность | La elasticidad del caucho lo hace muy útil en la industria. (Эластичность каучука делает его очень полезным в промышленности.)
fragilidad | хрупкость | La fragilidad del cristal hace que se rompa fácilmente. (Хрупкость стекла делает его легко бьющимся.)
fórmula química | химическая формула | La fórmula química del agua es H₂O. (Химическая формула воды — H₂O.)
sociología | социология | La sociología estudia los comportamientos de las sociedades. (Социология изучает поведение обществ.)
historiador | историк | El historiador publicó un libro sobre la Guerra Civil. (Историк опубликовал книгу о Гражданской войне.)
ciudadano | гражданин | Los ciudadanos tienen derecho a votar en las elecciones. (Граждане имеют право голосовать на выборах.)
derechos | права | Los derechos humanos deben respetarse en todo el mundo. (Права человека должны соблюдаться во всём мире.)
deberes | обязанности | Los ciudadanos tienen derechos pero también deberes. (Граждане имеют права, но и обязанности тоже.)
crisis | кризис | La crisis económica afectó a millones de familias. (Экономический кризис затронул миллионы семей.)
progreso | прогресс | El progreso tecnológico ha mejorado la calidad de vida. (Технологический прогресс улучшил качество жизни.)
desigualdad | неравенство | La desigualdad social sigue creciendo en muchos países. (Социальное неравенство продолжает расти во многих странах.)
igualdad | равенство | La igualdad de género es un objetivo pendiente en muchas sociedades. (Гендерное равенство — нерешённая задача во многих обществах.)
poder | власть | El poder político debe rendir cuentas a los ciudadanos. (Политическая власть должна отчитываться перед гражданами.)
clase social | социальный класс | Nació en una clase social baja pero logró ascender. (Она родилась в низшем социальном классе, но смогла подняться.)
derechos humanos | права человека | La ONU vela por el cumplimiento de los derechos humanos. (ООН следит за соблюдением прав человека.)
derechos constitucionales | конституционные права | La libertad de expresión es uno de los derechos constitucionales básicos. (Свобода слова — одно из основных конституционных прав.)
convivir | жить вместе / сосуществовать | Es fundamental aprender a convivir con personas de otras culturas. (Важно научиться жить рядом с людьми других культур.)
ser de clase media | быть из среднего класса | La mayoría de la población se considera de clase media. (Большинство населения считает себя средним классом.)
tolerancia | терпимость | La tolerancia es esencial para una sociedad diversa. (Терпимость необходима для разнообразного общества.)
discriminación | дискриминация | Denunció la discriminación laboral por razón de género. (Она пожаловалась на трудовую дискриминацию по признаку пола.)
marginación | маргинализация | La marginación social aumenta con la pobreza extrema. (Социальная маргинализация усиливается с ростом крайней бедности.)
justicia social | социальная справедливость | Lucha por la justicia social desde que era joven. (Он борется за социальную справедливость с юности.)
distribución de la riqueza | распределение богатства | La distribución de la riqueza es muy desigual en el mundo. (Распределение богатства в мире очень неравномерное.)
integración social | социальная интеграция | La integración social de los inmigrantes requiere políticas activas. (Социальная интеграция иммигрантов требует активной политики.)
buenas maneras | хорошие манеры | Le enseñaron buenas maneras desde pequeño. (Его учили хорошим манерам с детства.)
convivencia | сосуществование / совместная жизнь | La convivencia entre culturas distintas enriquece a la sociedad. (Сосуществование разных культур обогащает общество.)
nación | нация / страна | La nación celebró su independencia con grandes festejos. (Нация праздновала свою независимость с большими торжествами.)
estado | государство | El estado tiene la obligación de proteger a sus ciudadanos. (Государство обязано защищать своих граждан.)
ministro de Interior | министр внутренних дел | El ministro de Interior compareció ante el parlamento. (Министр внутренних дел выступил перед парламентом.)
jefe de Estado | глава государства | El jefe de Estado recibió a los líderes extranjeros en el palacio. (Глава государства принял иностранных лидеров во дворце.)
alcalde | мэр | El alcalde inauguró el nuevo parque del barrio. (Мэр открыл новый парк в районе.)
senado | сенат | El senado aprobó la ley por mayoría absoluta. (Сенат принял закон абсолютным большинством голосов.)
parlamento | парламент | El parlamento debatió la nueva reforma fiscal durante semanas. (Парламент обсуждал новую налоговую реформу несколько недель.)
Unión Europea | Европейский союз | España forma parte de la Unión Europea desde 1986. (Испания входит в Европейский союз с 1986 года.)
ONU | ООН | La ONU intervino para mediar en el conflicto. (ООН вмешалась, чтобы выступить посредником в конфликте.)
embajador | посол | El embajador fue convocado para explicar la posición de su gobierno. (Посол был вызван для объяснения позиции своего правительства.)
embajada | посольство | Fue a la embajada a solicitar el visado. (Он пошёл в посольство за визой.)
república | республика | Francia es una república presidencialista. (Франция — президентская республика.)
monarquía | монархия | España es una monarquía parlamentaria. (Испания — парламентская монархия.)
democracia | демократия | La democracia se basa en el voto libre y secreto. (Демократия основана на свободном и тайном голосовании.)
dictadura | диктатура | Vivió bajo una dictadura durante veinte años. (Она жила под диктатурой двадцать лет.)
sindicato | профсоюз | El sindicato convocó una huelga general para el martes. (Профсоюз объявил всеобщую забастовку на вторник.)
partido de izquierdas | левая партия | El partido de izquierdas ganó las elecciones con mayoría absoluta. (Левая партия победила на выборах с абсолютным большинством.)
partido de derechas | правая партия | El partido de derechas prometió bajar los impuestos. (Правая партия пообещала снизить налоги.)
gobernar | управлять / руководить страной | Lleva cuatro años gobernando sin mayoría parlamentaria. (Он управляет страной уже четыре года без парламентского большинства.)
diputado | депутат | El diputado presentó una proposición de ley sobre vivienda. (Депутат внёс законопроект о жилье.)
candidato | кандидат | El candidato presentó su programa electoral en un mitin. (Кандидат представил свою предвыборную программу на митинге.)
votante | избиратель | Los votantes acudieron masivamente a las urnas. (Избиратели пришли на участки в огромном количестве.)
referéndum | референдум | El gobierno convocó un referéndum sobre la reforma constitucional. (Правительство объявило референдум по конституционной реформе.)
papeleta | избирательный бюллетень | Introdujo la papeleta en la urna sin que nadie la viera. (Она опустила бюллетень в урну так, чтобы никто не видел.)
abstención | воздержание / неявка на выборы | La abstención fue del cuarenta por ciento en las últimas elecciones. (Неявка составила сорок процентов на последних выборах.)
votar | голосовать | Fue a votar por primera vez a los dieciocho años. (Он впервые пошёл голосовать в восемнадцать лет.)
elecciones generales | всеобщие выборы | Las elecciones generales se celebrarán en primavera. (Всеобщие выборы пройдут весной.)
elecciones municipales | муниципальные выборы | En las elecciones municipales se elige al alcalde. (На муниципальных выборах избирают мэра.)
ganar las elecciones | победить на выборах | Ganaron las elecciones con el cuarenta y dos por ciento de los votos. (Они победили на выборах, набрав сорок два процента голосов.)
dar un golpe de Estado | совершить государственный переворот | Los militares dieron un golpe de Estado en la madrugada. (Военные совершили государственный переворот ночью.)
hacer campaña | вести предвыборную кампанию | Lleva dos meses haciendo campaña por todo el país. (Он уже два месяца ведёт предвыборную кампанию по всей стране.)
pertenecer a un partido | состоять в партии | Pertenece al partido socialista desde los veinte años. (Она состоит в социалистической партии с двадцати лет.)
poder judicial | судебная власть | El poder judicial debe ser independiente del ejecutivo. (Судебная власть должна быть независима от исполнительной.)
gobierno democrático | демократическое правительство | El gobierno democrático rindió cuentas ante el parlamento. (Демократическое правительство отчиталось перед парламентом.)
fascismo | фашизм | El fascismo causó millones de muertes en el siglo XX. (Фашизм унёс миллионы жизней в XX веке.)
constitución | конституция | La constitución española fue aprobada en 1978. (Испанская конституция была принята в 1978 году.)
ley | закон | La nueva ley entró en vigor el primer día del año. (Новый закон вступил в силу в первый день года.)
terrorismo | терроризм | El terrorismo es una amenaza para la seguridad global. (Терроризм — угроза для глобальной безопасности.)
atentado terrorista | террористический акт | El atentado terrorista sacudió a toda la nación. (Террористический акт потряс всю нацию.)
ser ilegal | быть незаконным | Está prohibido y es completamente ilegal. (Это запрещено и совершенно незаконно.)
ir a la cárcel | попасть в тюрьму | Fue a la cárcel por fraude fiscal. (Он попал в тюрьму за налоговое мошенничество.)
criminal | преступник | La policía detuvo al criminal tras meses de investigación. (Полиция задержала преступника после нескольких месяцев расследования.)
testigo | свидетель | El testigo declaró ante el juez lo que había visto. (Свидетель показал перед судьёй, что он видел.)
víctima | жертва | La víctima reconoció al agresor en una rueda de reconocimiento. (Жертва опознала нападавшего на очной ставке.)
inocente | невиновный | El acusado fue declarado inocente por falta de pruebas. (Обвиняемый был признан невиновным за недостатком доказательств.)
culpable | виновный | El jurado lo declaró culpable por unanimidad. (Присяжные единогласно признали его виновным.)
tribunal | суд / трибунал | El caso fue llevado ante el Tribunal Supremo. (Дело было передано в Верховный суд.)
juicio | судебный процесс | El juicio duró tres semanas y fue muy mediático. (Судебный процесс длился три недели и широко освещался в СМИ.)
sentencia | приговор | La sentencia condenó al acusado a diez años de prisión. (Приговор осудил обвиняемого на десять лет лишения свободы.)
fiscal | прокурор | El fiscal pidió quince años de cárcel para el acusado. (Прокурор запросил пятнадцать лет заключения для обвиняемого.)
acusado | обвиняемый | El acusado negó todos los cargos en su contra. (Обвиняемый отрицал все предъявленные ему обвинения.)
jurado popular | суд присяжных | El jurado popular tardó dos días en llegar a un veredicto. (Суд присяжных потратил два дня, чтобы вынести вердикт.)
Tribunal Supremo | Верховный суд | El Tribunal Supremo revocó la sentencia de instancia inferior. (Верховный суд отменил решение нижестоящей инстанции.)
derecho penal | уголовное право | Estudió derecho penal para especializarse en defensa criminal. (Он изучал уголовное право, чтобы специализироваться на криминальной защите.)
